avg_6,avg_4,avg_bf,avg_sr,avg_mins,runs,mins,BF,4s,6s,SR,pos,dismissal,inns,opposition,ground,date,odi_id,player
0.142857143,3.142857143,37.85714286,0.667924528,45.85714286,79,121,104,9,2,75.96,4,not out,2,West Indies,Johannesburg,30-Sep-09,ODI # 2904,V Kohli
0.375,3.875,46.125,0.693766938,55.25,30,53,41,3,0,73.17,4,caught,2,Australia,Vadodara,25-Oct-09,ODI # 2913,V Kohli
0.333333333,3.777777778,45.55555556,0.697560976,55,10,32,16,1,0,62.5,3,caught,2,Australia,Mohali,02-Nov-09,ODI # 2919,V Kohli
0.3,3.5,42.6,0.694835681,52.7,27,20,19,4,0,142.1,7,bowled,1,Sri Lanka,Rajkot,15-Dec-09,ODI # 2932,V Kohli
0.272727273,3.545454545,40.45454545,0.725842697,49.72727273,54,93,65,7,0,83.07,4,lbw,1,Sri Lanka,Nagpur,18-Dec-09,ODI # 2933,V Kohli
0.25,3.833333333,42.5,0.739215686,53.33333333,107,-,114,11,1,93.85,4,caught,2,Sri Lanka,Eden Gardens,24-Dec-09,ODI # 2935,V Kohli
0.307692308,4.384615385,48,0.775641026,53.33333333,9,19,12,1,0,75,3,caught,1,Sri Lanka,Mirpur,05-Jan-10,ODI # 2938,V Kohli
0.285714286,4.142857143,45.42857143,0.775157233,50.88095238,91,136,102,7,0,89.21,3,caught,2,Bangladesh,Mirpur,07-Jan-10,ODI # 2939,V Kohli
0.266666667,4.333333333,49.2,0.791327913,56.55555556,71,98,68,9,0,104.41,3,not out,2,Sri Lanka,Mirpur,10-Jan-10,ODI # 2941,V Kohli
0.25,4.625,50.375,0.812655087,59.14583333,102,128,95,11,0,107.36,3,not out,2,Bangladesh,Mirpur,11-Jan-10,ODI # 2942,V Kohli
0.235294118,5,53,0.84017758,63.19607843,2,6,8,0,0,25,3,caught,1,Sri Lanka,Mirpur,13-Jan-10,ODI # 2943,V Kohli
0.222222222,4.722222222,50.5,0.834983498,60.01851852,31,-,46,1,0,67.39,5,caught,1,South Africa,Jaipur,21-Feb-10,ODI # 2961,V Kohli
0.210526316,4.526315789,50.26315789,0.827225131,60.01851852,57,-,71,4,1,80.28,3,caught,2,South Africa,Ahmedabad,27-Feb-10,ODI # 2963,V Kohli
0.25,4.5,51.3,0.825536062,60.01851852,0,3,0,0,0,-,3,run out,1,Zimbabwe,Bulawayo,28-May-10,ODI # 2981,V Kohli
0.238095238,4.285714286,48.85714286,0.825536062,57.30335097,82,125,92,4,0,89.13,3,caught,2,Sri Lanka,Bulawayo,30-May-10,ODI # 2983,V Kohli
0.227272727,4.272727273,50.81818182,0.830948122,60.38047138,18,28,29,1,0,62.06,3,caught,1,Zimbabwe,Harare,03-Jun-10,ODI # 2986,V Kohli
0.217391304,4.130434783,49.86956522,0.825632084,58.9726248,68,123,95,5,0,71.57,3,caught,1,Sri Lanka,Harare,05-Jun-10,ODI # 2988,V Kohli
0.208333333,4.166666667,51.75,0.817230274,61.6404321,11,35,22,0,0,50,3,stumped,2,Bangladesh,Dambulla,16-Jun-10,ODI # 2993,V Kohli
0.2,4,50.56,0.811708861,60.57481481,18,31,27,1,0,66.66,3,bowled,2,Pakistan,Dambulla,19-Jun-10,ODI # 2996,V Kohli
0.192307692,3.884615385,49.65384615,0.808675445,59.43732194,10,13,14,1,0,71.42,3,caught,1,Sri Lanka,Dambulla,22-Jun-10,ODI # 2999,V Kohli
0.185185185,3.777777778,48.33333333,0.807662835,57.71742112,28,57,34,4,0,82.35,3,caught,1,Sri Lanka,Dambulla,24-Jun-10,ODI # 3001,V Kohli
0.178571429,3.785714286,47.82142857,0.808065721,57.69179894,0,5,3,0,0,0,3,caught,2,Sri Lanka,Dambulla,16-Aug-10,ODI # 3032,V Kohli
0.172413793,3.655172414,46.27586207,0.806259314,55.87484036,8,22,16,1,0,50,3,caught,1,New Zealand,Dambulla,25-Aug-10,ODI # 3039,V Kohli
0.166666667,3.566666667,45.26666667,0.802650957,54.74567901,37,98,57,5,0,64.91,3,caught,2,Sri Lanka,Dambulla,28-Aug-10,ODI # 3040,V Kohli
0.161290323,3.612903226,45.64516129,0.796466431,56.14097969,118,193,121,11,1,97.52,3,caught,2,Australia,Visakhapatnam,20-Oct-10,ODI # 3060,V Kohli
0.1875,3.84375,48,0.810546875,60.41782407,105,162,104,10,0,100.96,3,caught,1,New Zealand,Guwahati,28-Nov-10,ODI # 3070,V Kohli
0.181818182,4.03030303,49.6969697,0.823170732,63.49607183,64,78,73,8,0,87.67,3,caught,2,New Zealand,Jaipur,01-Dec-10,ODI # 3072,V Kohli
0.176470588,4.147058824,50.38235294,0.825452423,63.92265795,63,83,70,6,2,90,3,not out,2,New Zealand,Vadodara,04-Dec-10,ODI # 3074,V Kohli
0.228571429,4.2,50.94285714,0.828379136,64.46772487,0,3,2,0,0,0,3,caught,2,New Zealand,Bengaluru,07-Dec-10,ODI # 3076,V Kohli
0.222222222,4.083333333,49.58333333,0.82745098,62.76028807,2,10,8,0,0,25,3,caught,2,New Zealand,Chennai,10-Dec-10,ODI # 3077,V Kohli
0.216216216,3.972972973,48.45945946,0.824874512,61.33433433,54,122,70,2,1,77.14,3,caught,2,South Africa,Durban,12-Jan-11,ODI # 3079,V Kohli
0.236842105,3.921052632,49.02631579,0.822866345,62.93079922,22,43,34,1,0,64.7,3,run out,1,South Africa,Johannesburg,15-Jan-11,ODI # 3080,V Kohli
0.230769231,3.846153846,48.64102564,0.81971534,62.41975309,28,51,41,5,0,68.29,3,caught,2,South Africa,Cape Town,18-Jan-11,ODI # 3082,V Kohli
0.225,3.875,48.45,0.816821465,62.13425926,87,126,92,7,2,94.56,3,not out,2,South Africa,Gqeberha,21-Jan-11,ODI # 3084,V Kohli
0.268292683,3.951219512,49.51219512,0.822660099,63.69196025,2,11,6,0,0,33.33,3,caught,2,South Africa,Centurion,23-Jan-11,ODI # 3087,V Kohli
0.261904762,3.857142857,48.47619048,0.821218075,62.43738977,100,113,83,8,2,120.48,4,not out,1,Bangladesh,Mirpur,19-Feb-11,ODI # 3100,V Kohli
0.302325581,3.953488372,49.27906977,0.836243511,63.61326443,8,12,5,1,0,160,7,bowled,1,England,Bengaluru,27-Feb-11,ODI # 3110,V Kohli
0.295454545,3.886363636,48.27272727,0.838041431,62.44023569,34,82,53,3,0,64.15,4,run out,2,Ireland,Bengaluru,06-Mar-11,ODI # 3121,V Kohli
0.288888889,3.866666667,48.37777778,0.833256775,62.87489712,12,16,20,2,0,60,5,bowled,2,Netherlands,Delhi,09-Mar-11,ODI # 3124,V Kohli
0.282608696,3.826086957,47.76086957,0.831133364,61.85587762,1,2,3,0,0,33.33,7,caught,1,South Africa,Nagpur,12-Mar-11,ODI # 3128,V Kohli
0.276595745,3.744680851,46.80851064,0.830454545,60.58234831,59,128,76,5,0,77.63,3,bowled,1,West Indies,Chennai,20-Mar-11,ODI # 3141,V Kohli
0.270833333,3.770833333,47.41666667,0.828646749,61.98688272,24,38,33,1,0,72.72,4,caught,2,Australia,Ahmedabad,24-Mar-11,ODI # 3143,V Kohli
0.265306122,3.714285714,47.12244898,0.827197921,61.4973545,9,20,21,0,0,42.85,4,caught,1,Pakistan,Mohali,30-Mar-11,ODI # 3147,V Kohli
0.26,3.64,46.6,0.82360515,60.66740741,35,69,49,4,0,71.42,4,caught,2,Sri Lanka,Wankhede,02-Apr-11,ODI # 3148,V Kohli
0.254901961,3.647058824,46.64705882,0.82135351,60.83079158,2,5,8,0,0,25,3,caught,2,West Indies,Port of Spain,06-Jun-11,ODI # 3159,V Kohli
0.25,3.576923077,45.90384615,0.819438626,59.75712251,81,118,103,6,1,78.64,3,caught,2,West Indies,Port of Spain,08-Jun-11,ODI # 3160,V Kohli
0.264150943,3.622641509,46.98113208,0.818072289,60.85604472,0,1,1,0,0,0,3,lbw,2,West Indies,North Sound,11-Jun-11,ODI # 3161,V Kohli
0.259259259,3.555555556,46.12962963,0.817743878,59.74759945,22,68,33,1,0,66.66,3,stumped,2,West Indies,North Sound,13-Jun-11,ODI # 3162,V Kohli
0.254545455,3.509090909,45.89090909,0.815768621,59.8976431,94,135,104,10,0,90.38,3,run out,1,West Indies,Kingston,16-Jun-11,ODI # 3163,V Kohli
0.25,3.625,46.92857143,0.819254186,61.23875661,55,92,73,4,0,75.34,4,bowled,1,England,Chester-le-Street,03-Sep-11,ODI # 3186,V Kohli
0.245614035,3.631578947,47.38596491,0.817475009,61.77842755,9,9,9,0,0,100,4,caught,1,England,Southampton,06-Sep-11,ODI # 3187,V Kohli
0.24137931,3.568965517,46.72413793,0.818081181,60.86845466,7,18,18,0,0,38.88,4,caught,1,England,The Oval,09-Sep-11,ODI # 3189,V Kohli
0.237288136,3.508474576,46.23728814,0.815249267,60.14187068,16,40,36,1,0,44.44,4,caught,1,England,Lord's,11-Sep-11,ODI # 3191,V Kohli
0.233333333,3.466666667,46.06666667,0.810419682,59.80617284,107,102,93,9,1,115.05,4,hit wicket,1,England,Cardiff,16-Sep-11,ODI # 3195,V Kohli
0.245901639,3.557377049,46.83606557,0.821491075,60.49787492,37,70,63,0,0,58.73,4,caught,1,England,Hyderabad,14-Oct-11,ODI # 3199,V Kohli
0.241935484,3.5,47.09677419,0.816438356,60.65113501,112,134,98,16,0,114.28,4,not out,2,England,Delhi,17-Oct-11,ODI # 3201,V Kohli
0.238095238,3.698412698,47.9047619,0.827037773,61.8154027,35,42,30,5,0,116.66,4,lbw,2,England,Mohali,20-Oct-11,ODI # 3205,V Kohli
0.234375,3.71875,47.625,0.830380577,61.50578704,86,-,99,11,0,86.86,4,not out,2,England,Wankhede,23-Oct-11,ODI # 3207,V Kohli
0.230769231,3.830769231,48.41538462,0.831585637,61.50578704,0,5,5,0,0,0,3,bowled,1,England,Eden Gardens,25-Oct-11,ODI # 3210,V Kohli
0.227272727,3.772727273,47.75757576,0.830266497,60.64963875,3,13,6,0,0,50,4,bowled,2,West Indies,Cuttack,29-Nov-11,ODI # 3217,V Kohli
0.223880597,3.71641791,47.13432836,0.829639012,59.93845011,117,154,123,14,0,95.12,4,caught,2,West Indies,Visakhapatnam,02-Dec-11,ODI # 3219,V Kohli
0.220588235,3.867647059,48.25,0.834196891,61.3217082,20,21,30,3,0,66.66,4,lbw,2,West Indies,Ahmedabad,05-Dec-11,ODI # 3221,V Kohli
0.217391304,3.855072464,47.98550725,0.832678949,60.73733561,23,15,11,3,0,209.09,6,not out,1,West Indies,Indore,08-Dec-11,ODI # 3223,V Kohli
0.214285714,3.842857143,47.45714286,0.836845274,60.08394511,80,99,85,5,0,94.11,5,caught,1,West Indies,Chennai,11-Dec-11,ODI # 3224,V Kohli
0.211267606,3.85915493,47.98591549,0.839448195,60.63205856,31,30,34,3,0,91.17,3,caught,2,Australia,Melbourne,05-Feb-12,ODI # 3231,V Kohli
0.208333333,3.847222222,47.79166667,0.840162743,60.2066133,77,156,94,8,1,81.91,3,run out,2,Sri Lanka,Perth,08-Feb-12,ODI # 3233,V Kohli
0.219178082,3.904109589,48.42465753,0.83960396,61.51885147,18,41,28,1,0,64.28,3,caught,2,Australia,Adelaide,12-Feb-12,ODI # 3237,V Kohli
0.216216216,3.864864865,48.14864865,0.838057816,61.24156969,15,32,25,1,0,60,3,lbw,2,Sri Lanka,Adelaide,14-Feb-12,ODI # 3239,V Kohli
0.213333333,3.826666667,47.84,0.836399108,60.8516821,12,44,25,0,0,48,3,caught,2,Australia,Brisbane,19-Feb-12,ODI # 3244,V Kohli
0.210526316,3.776315789,47.53947368,0.83393302,60.62994944,66,116,83,2,0,79.51,4,caught,2,Sri Lanka,Brisbane,21-Feb-12,ODI # 3246,V Kohli
0.207792208,3.753246753,48,0.833062771,61.34904101,21,36,27,2,0,77.77,4,caught,2,Australia,Sydney,26-Feb-12,ODI # 3250,V Kohli
0.205128205,3.730769231,47.73076923,0.832661832,61.0240533,133,133,86,16,2,154.65,4,not out,2,Sri Lanka,Hobart,28-Feb-12,ODI # 3251,V Kohli
0.227848101,3.886075949,48.21518987,0.848779207,61.93514123,108,148,120,7,0,90,3,caught,1,Sri Lanka,Mirpur,13-Mar-12,ODI # 3259,V Kohli
0.225,3.925,49.1125,0.850343599,63.01095197,66,126,82,5,0,80.48,3,bowled,1,Bangladesh,Mirpur,16-Mar-12,ODI # 3261,V Kohli
0.222222222,3.938271605,49.51851852,0.849414111,63.78859454,183,211,148,22,1,123.64,3,caught,2,Pakistan,Mirpur,18-Mar-12,ODI # 3263,V Kohli
0.231707317,4.158536585,50.7195122,0.863188266,65.58385558,106,158,113,9,0,93.8,3,caught,1,Sri Lanka,Hambantota,21-Jul-12,ODI # 3291,V Kohli
0.228915663,4.21686747,51.46987952,0.865168539,66.6973031,1,6,5,0,0,20,3,caught,1,Sri Lanka,Hambantota,24-Jul-12,ODI # 3292,V Kohli
0.226190476,4.166666667,50.91666667,0.864390928,65.97471616,38,80,65,2,0,58.46,3,caught,2,Sri Lanka,Colombo (RPS),28-Jul-12,ODI # 3293,V Kohli
0.223529412,4.141176471,51.08235294,0.860202672,66.1397195,128,187,119,12,1,107.56,3,not out,2,Sri Lanka,Colombo (RPS),31-Jul-12,ODI # 3294,V Kohli
0.23255814,4.23255814,51.87209302,0.865949339,67.5450716,23,42,35,2,0,65.71,3,lbw,1,Sri Lanka,Pallekele,04-Aug-12,ODI # 3295,V Kohli
0.229885057,4.206896552,51.67816092,0.864323843,67.25145009,0,9,5,0,0,0,3,bowled,1,Pakistan,Chennai,30-Dec-12,ODI # 3314,V Kohli
0.227272727,4.159090909,51.14772727,0.863363697,66.58950179,6,12,9,1,0,66.66,3,caught,2,Pakistan,Eden Gardens,03-Jan-13,ODI # 3315,V Kohli
0.224719101,4.123595506,50.6741573,0.862971175,65.9761366,7,25,17,1,0,41.17,3,caught,1,Pakistan,Delhi,06-Jan-13,ODI # 3316,V Kohli
0.222222222,4.088888889,50.3,0.861276784,65.52084619,15,45,22,1,0,68.18,3,caught,2,England,Rajkot,11-Jan-13,ODI # 3318,V Kohli
0.21978022,4.054945055,49.98901099,0.860408881,65.29534239,37,86,54,1,1,68.51,3,caught,1,England,Kochi,15-Jan-13,ODI # 3320,V Kohli
0.22826087,4.02173913,50.0326087,0.858353248,65.52039302,77,110,79,9,2,97.46,3,not out,2,England,Ranchi,19-Jan-13,ODI # 3322,V Kohli
0.247311828,4.075268817,50.34408602,0.860316104,65.99866836,26,44,33,3,0,78.78,3,caught,2,England,Mohali,23-Jan-13,ODI # 3327,V Kohli
0.244680851,4.063829787,50.15957447,0.85980912,65.76463997,0,1,1,0,0,0,3,caught,1,England,Dharamsala,27-Jan-13,ODI # 3329,V Kohli
0.242105263,4.021052632,49.64210526,0.859626802,65.08290692,31,46,41,2,0,75.6,3,caught,1,South Africa,Cardiff,06-Jun-13,ODI # 3363,V Kohli
0.239583333,4,49.55208333,0.858734497,64.88412664,22,18,18,4,0,122.22,3,bowled,2,West Indies,The Oval,11-Jun-13,ODI # 3368,V Kohli
0.237113402,4,49.22680412,0.860104712,64.40078513,22,36,27,3,0,81.48,3,not out,2,Pakistan,Birmingham,15-Jun-13,ODI # 3372,V Kohli
0.234693878,3.989795918,49,0.859850062,64.1109812,58,80,64,4,1,90.62,3,not out,2,Sri Lanka,Cardiff,20-Jun-13,ODI # 3376,V Kohli
0.242424242,3.98989899,49.15151515,0.860460337,64.27147634,43,66,34,4,1,126.47,3,caught,1,England,Birmingham,23-Jun-13,ODI # 3377,V Kohli
0.25,3.99,49,0.863265306,64.28876157,11,19,21,0,1,52.38,3,caught,1,West Indies,Kingston,30-Jun-13,ODI # 3380,V Kohli
0.257425743,3.95049505,48.72277228,0.861816704,63.84035799,2,6,5,0,0,40,4,caught,2,Sri Lanka,Kingston,02-Jul-13,ODI # 3382,V Kohli
0.254901961,3.911764706,48.29411765,0.86134795,63.27329566,102,120,83,13,2,122.89,3,caught,1,West Indies,Port of Spain,05-Jul-13,ODI # 3383,V Kohli
0.27184466,4,48.63106796,0.867438611,63.82404036,31,62,52,4,0,59.61,3,lbw,1,Sri Lanka,Port of Spain,09-Jul-13,ODI # 3387,V Kohli
0.269230769,4,48.66346154,0.864651255,63.80650151,2,8,5,0,0,40,3,caught,2,Sri Lanka,Port of Spain,11-Jul-13,ODI # 3388,V Kohli
0.266666667,3.961904762,48.24761905,0.864192657,63.27501102,115,133,108,13,1,106.48,3,caught,2,Zimbabwe,Harare,24-Jul-13,ODI # 3395,V Kohli
0.273584906,4.047169811,48.81132075,0.868380363,63.93279394,14,35,18,2,0,77.77,3,caught,1,Zimbabwe,Harare,26-Jul-13,ODI # 3397,V Kohli
0.271028037,4.028037383,48.52336449,0.868066256,63.66239399,68,128,88,5,1,77.27,3,not out,2,Zimbabwe,Harare,28-Jul-13,ODI # 3399,V Kohli
0.277777778,4.037037037,48.88888889,0.866477273,64.25811257,61,121,85,6,0,71.76,3,lbw,2,Australia,Pune,13-Oct-13,ODI # 3419,V Kohli
0.275229358,4.055045872,49.22018349,0.864119292,64.77868034,100,82,52,8,7,192.3,3,not out,2,Australia,Jaipur,16-Oct-13,ODI # 3420,V Kohli
0.336363636,4.090909091,49.24545455,0.874284659,64.93523779,68,121,73,9,0,93.15,3,caught,1,Australia,Mohali,19-Oct-13,ODI # 3421,V Kohli
0.333333333,4.135135135,49.45945946,0.875045537,65.44032574,115,104,66,18,1,174.24,3,not out,2,Australia,Nagpur,30-Oct-13,ODI # 3424,V Kohli
0.339285714,4.258928571,49.60714286,0.885349172,65.78460855,0,4,3,0,0,0,3,run out,1,Australia,Bengaluru,02-Nov-13,ODI # 3428,V Kohli
0.336283186,4.221238938,49.19469027,0.88487138,65.2378421,86,120,84,9,2,102.38,3,caught,2,West Indies,Kochi,21-Nov-13,ODI # 3436,V Kohli
0.350877193,4.263157895,49.5,0.886939571,65.71821191,99,159,100,9,0,99,3,caught,1,West Indies,Visakhapatnam,24-Nov-13,ODI # 3437,V Kohli
0.347826087,4.304347826,49.93913043,0.888734111,66.52935789,19,19,18,3,0,105.55,3,caught,2,West Indies,Kanpur,27-Nov-13,ODI # 3439,V Kohli
0.344827586,4.293103448,49.6637931,0.889255338,66.11962205,31,41,35,5,0,88.57,3,caught,2,South Africa,Johannesburg,05-Dec-13,ODI # 3442,V Kohli
0.341880342,4.299145299,49.53846154,0.889233954,65.90492442,0,7,5,0,0,0,3,caught,2,South Africa,Durban,08-Dec-13,ODI # 3443,V Kohli
0.338983051,4.262711864,49.16101695,0.888467506,65.40573015,123,179,111,11,2,110.81,3,caught,2,New Zealand,Napier,19-Jan-14,ODI # 3456,V Kohli
0.352941176,4.319327731,49.68067227,0.89259134,66.36030384,78,88,65,7,2,120,3,caught,2,New Zealand,Hamilton,22-Jan-14,ODI # 3458,V Kohli
0.366666667,4.341666667,49.80833333,0.895934415,66.54063465,6,27,20,1,0,30,3,caught,2,New Zealand,Auckland,25-Jan-14,ODI # 3462,V Kohli
0.363636364,4.314049587,49.56198347,0.893946973,66.21385254,2,14,10,0,0,20,2,caught,1,New Zealand,Hamilton,28-Jan-14,ODI # 3465,V Kohli
0.360655738,4.278688525,49.23770492,0.892791743,65.78587014,82,129,78,7,3,105.12,3,caught,2,New Zealand,Wellington,31-Jan-14,ODI # 3467,V Kohli
0.382113821,4.300813008,49.47154472,0.894823336,66.29980616,136,157,122,16,2,111.47,3,bowled,2,Bangladesh,Fatullah,26-Feb-14,ODI # 3474,V Kohli
0.39516129,4.39516129,50.05645161,0.899146125,67.03125933,48,66,51,4,1,94.11,3,bowled,1,Sri Lanka,Fatullah,28-Feb-14,ODI # 3476,V Kohli
0.4,4.392,50.064,0.899488655,67.02300926,5,29,11,0,0,45.45,3,caught,1,Pakistan,Mirpur,02-Mar-14,ODI # 3479,V Kohli
0.396825397,4.357142857,49.75396825,0.898707928,66.72123934,0,1,3,0,0,0,3,caught,1,England,Cardiff,27-Aug-14,ODI # 3517,V Kohli
0.393700787,4.322834646,49.38582677,0.898278061,66.20374927,40,67,50,2,1,80,3,caught,2,England,Nottingham,30-Aug-14,ODI # 3520,V Kohli
0.3984375,4.3046875,49.390625,0.897500791,66.20996998,1,9,3,0,0,33.33,3,not out,2,England,Birmingham,02-Sep-14,ODI # 3523,V Kohli
0.395348837,4.271317829,49.03100775,0.897233202,65.76648184,13,25,21,2,0,61.9,3,caught,2,England,Leeds,05-Sep-14,ODI # 3525,V Kohli
0.392307692,4.253846154,48.81538462,0.896312638,65.45289352,2,7,5,0,0,40,3,caught,2,West Indies,Kochi,08-Oct-14,ODI # 3531,V Kohli
0.389312977,4.221374046,48.48091603,0.895921902,65.00668822,62,124,78,5,0,79.48,4,caught,1,West Indies,Delhi,11-Oct-14,ODI # 3533,V Kohli
0.386363636,4.227272727,48.70454545,0.894695909,65.45360725,127,164,114,13,3,111.4,3,run out,1,West Indies,Dharamsala,17-Oct-14,ODI # 3535,V Kohli
0.406015038,4.293233083,49.19548872,0.8985175,66.19455757,22,34,21,2,0,104.76,4,caught,1,Sri Lanka,Cuttack,02-Nov-14,ODI # 3539,V Kohli
0.402985075,4.276119403,48.98507463,0.898994516,65.95429968,49,-,44,2,2,111.36,4,caught,2,Sri Lanka,Ahmedabad,06-Nov-14,ODI # 3540,V Kohli
0.414814815,4.259259259,48.94814815,0.900423729,65.95429968,53,-,61,4,1,86.88,4,caught,2,Sri Lanka,Hyderabad,09-Nov-14,ODI # 3543,V Kohli
0.419117647,4.257352941,49.03676471,0.900134953,65.95429968,66,109,64,6,0,103.12,4,run out,1,Sri Lanka,Eden Gardens,13-Nov-14,ODI # 3544,V Kohli
0.416058394,4.270072993,49.1459854,0.901381256,66.26850187,139,192,126,12,3,110.31,4,not out,2,Sri Lanka,Ranchi,16-Nov-14,ODI # 3547,V Kohli
0.434782609,4.326086957,49.70289855,0.905088205,67.17959969,9,24,16,0,0,56.25,4,caught,1,Australia,Melbourne,18-Jan-15,ODI # 3582,V Kohli
0.431654676,4.294964029,49.46043165,0.904290909,66.86895508,4,13,8,0,0,50,4,caught,1,England,Brisbane,20-Jan-15,ODI # 3586,V Kohli
0.428571429,4.264285714,49.16428571,0.903821008,66.48417683,3,8,9,0,0,33.33,4,not out,1,Australia,Sydney,26-Jan-15,ODI # 3592,V Kohli
0.425531915,4.234042553,48.87943262,0.90307603,66.06939544,8,26,19,0,0,42.1,3,caught,1,England,Perth,30-Jan-15,ODI # 3595,V Kohli
0.422535211,4.204225352,48.66901408,0.901750832,65.7872166,107,168,126,8,0,84.92,3,caught,1,Pakistan,Adelaide,15-Feb-15,ODI # 3602,V Kohli
0.41958042,4.230769231,49.20979021,0.900810004,66.50199131,46,106,60,3,0,76.66,3,caught,1,South Africa,Melbourne,22-Feb-15,ODI # 3610,V Kohli
0.416666667,4.222222222,49.28472222,0.899675919,66.77628303,33,49,41,5,0,80.48,3,not out,2,U.A.E.,Perth,28-Feb-15,ODI # 3618,V Kohli
0.413793103,4.227586207,49.22758621,0.899131409,66.65368798,33,51,36,5,0,91.66,3,caught,2,West Indies,Perth,06-Mar-15,ODI # 3625,V Kohli
0.410958904,4.232876712,49.1369863,0.899219403,66.54647094,44,64,42,4,1,104.76,3,not out,2,Ireland,Hamilton,10-Mar-15,ODI # 3631,V Kohli
0.414965986,4.231292517,49.08843537,0.900083149,66.52914801,38,71,48,4,0,79.16,3,bowled,2,Zimbabwe,Auckland,14-Mar-15,ODI # 3636,V Kohli
0.412162162,4.22972973,49.08108108,0.89936674,66.55935646,3,6,8,0,0,37.5,3,caught,1,Bangladesh,Melbourne,19-Mar-15,ODI # 3641,V Kohli
0.409395973,4.201342282,48.80536913,0.898789879,66.15291783,1,11,13,0,0,7.69,3,caught,2,Australia,Sydney,26-Mar-15,ODI # 3645,V Kohli
0.406666667,4.173333333,48.56666667,0.897323267,65.78523171,1,9,4,0,0,25,3,caught,2,Bangladesh,Mirpur,18-Jun-15,ODI # 3658,V Kohli
0.40397351,4.145695364,48.27152318,0.896968034,65.40917057,23,57,27,3,1,85.18,3,lbw,1,Bangladesh,Mirpur,21-Jun-15,ODI # 3660,V Kohli
0.407894737,4.138157895,48.13157895,0.896801531,65.35384708,25,55,35,1,0,71.42,3,bowled,1,Bangladesh,Mirpur,24-Jun-15,ODI # 3661,V Kohli
0.405228758,4.117647059,48.04575163,0.895932526,65.28617488,11,29,18,0,0,61.11,4,caught,2,South Africa,Kanpur,11-Oct-15,ODI # 3689,V Kohli
0.402597403,4.090909091,47.85064935,0.895236803,65.05055037,12,24,18,0,0,66.66,4,run out,1,South Africa,Indore,14-Oct-15,ODI # 3692,V Kohli
0.4,4.064516129,47.65806452,0.894679843,64.78570811,77,155,99,5,0,77.77,3,caught,2,South Africa,Rajkot,18-Oct-15,ODI # 3695,V Kohli
0.397435897,4.070512821,47.98717949,0.89313385,65.36400485,138,202,140,6,5,98.57,3,caught,1,South Africa,Chennai,22-Oct-15,ODI # 3698,V Kohli
0.426751592,4.082802548,48.57324841,0.894833464,66.23429781,7,11,6,0,1,116.66,3,caught,2,South Africa,Wankhede,25-Oct-15,ODI # 3700,V Kohli
0.430379747,4.056962025,48.30379747,0.89504717,65.88471365,91,148,97,9,1,93.81,3,caught,1,Australia,Perth,12-Jan-16,ODI # 3723,V Kohli
0.433962264,4.088050314,48.61006289,0.895588045,66.40116199,59,84,67,4,0,88.05,3,run out,1,Australia,Brisbane,15-Jan-16,ODI # 3724,V Kohli
0.43125,4.0875,48.725,0.89545921,66.51115473,117,174,117,7,2,100,3,caught,1,Australia,Melbourne,17-Jan-16,ODI # 3725,V Kohli
0.440993789,4.105590062,49.14906832,0.897004929,67.17878731,106,131,92,11,1,115.21,3,caught,2,Australia,Canberra,20-Jan-16,ODI # 3726,V Kohli
0.444444444,4.148148148,49.41358025,0.899937539,67.57274541,8,11,11,1,0,72.72,3,caught,2,Australia,Sydney,23-Jan-16,ODI # 3727,V Kohli
0.441717791,4.128834356,49.17791411,0.899700599,67.22567335,85,109,81,9,1,104.93,3,not out,2,New Zealand,Dharamsala,16-Oct-16,ODI # 3796,V Kohli
0.445121951,4.158536585,49.37195122,0.901197975,67.48039486,9,18,13,1,0,69.23,3,caught,2,New Zealand,Delhi,20-Oct-16,ODI # 3797,V Kohli
0.442424242,4.139393939,49.15151515,0.900863132,67.18051368,154,202,134,16,1,114.92,3,not out,2,New Zealand,Mohali,23-Oct-16,ODI # 3798,V Kohli
0.445783133,4.210843373,49.6626506,0.904900534,67.99267926,45,64,51,2,1,88.23,3,caught,2,New Zealand,Ranchi,26-Oct-16,ODI # 3799,V Kohli
0.449101796,4.19760479,49.67065868,0.904761905,67.968771,65,152,76,2,1,85.52,3,caught,1,New Zealand,Visakhapatnam,29-Oct-16,ODI # 3800,V Kohli
0.452380952,4.18452381,49.82738095,0.904312507,68.46895689,122,147,105,8,5,116.19,3,caught,2,England,Pune,15-Jan-17,ODI # 3819,V Kohli
0.479289941,4.207100592,50.15384615,0.907503539,68.93363761,8,6,5,2,0,160,3,caught,1,England,Cuttack,19-Jan-17,ODI # 3821,V Kohli
0.476470588,4.194117647,49.88823529,0.907911803,68.56343975,55,81,63,8,0,87.3,3,caught,2,England,Eden Gardens,22-Jan-17,ODI # 3824,V Kohli
0.473684211,4.216374269,49.96491228,0.907654494,68.63616817,81,108,68,6,3,119.11,3,not out,1,Pakistan,Birmingham,04-Jun-17,ODI # 3878,V Kohli
0.488372093,4.226744186,50.06976744,0.909893172,68.86502766,0,5,5,0,0,0,3,caught,1,Sri Lanka,The Oval,08-Jun-17,ODI # 3882,V Kohli
0.485549133,4.202312139,49.80924855,0.909365208,68.49586565,76,136,101,7,1,75.24,3,not out,2,South Africa,The Oval,11-Jun-17,ODI # 3886,V Kohli
